train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp,test.loss.mean,test.loss.confidence,test.acc.mean,test.acc.confidence
2,2,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9855000045895579,0.9656666928529744,2019-11-18 13:17:16,0.1641379243927077,0.021758756121264163,0.9370000404119494,0.009600873593131564
2,2,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9553333443403242,0.8502222308516503,2019-11-18 13:17:19,0.5368958161026243,0.05062118304219374,0.7524444583058356,0.030157243078355357
2,2,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.9595000082254413,0.8986667090654377,2019-11-18 13:06:22,0.394231004677713,0.05403050670564744,0.8223333734273911,0.030062442969208448
2,2,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9720000228285789,0.9348888927698137,2019-11-18 13:17:20,0.2977175670117137,0.02567064616444532,0.889555562138557,0.011605819057458928
2,2,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.9483333545923232,0.8262222319841386,2019-11-18 13:17:23,0.5940680289268493,0.045142028402603965,0.7184444594383239,0.02824117237352098
2,2,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.9550000327825547,0.915111116170883,2019-11-18 13:17:29,0.3581128039211033,0.026523158872236035,0.8697777855396268,0.01026651559279475
2,2,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9744999992847443,0.9526667112112044,2019-11-18 13:17:35,0.22216371223330494,0.019216217705012424,0.916000043153763,0.008027489092537102
2,2,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.9592500019073489,0.9220000427961349,2019-11-18 13:17:36,0.29242909193038946,0.02042447693271942,0.8905000430345538,0.00820459067414664
2,2,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9865000045299529,0.9756666862964629,2019-11-18 13:17:36,0.12475394812878221,0.02274162734847924,0.9496666985750198,0.011123731055786153
2,2,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9815000048279767,0.9693333554267882,2019-11-18 13:17:38,0.13884701184928416,0.02389995080597532,0.9420000314712524,0.011695292885225323
2,2,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9523333442211155,0.8446666759252548,2019-11-18 13:18:00,0.4927537595108151,0.051215885827186405,0.7626666802167892,0.029997073257954598
2,2,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.962333360910416,0.9340000039339067,2019-11-18 13:18:10,0.30736637532711025,0.02221580256993024,0.8777777850627897,0.009972627863964184
2,2,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9460000181198122,0.8188888996839524,2019-11-18 13:19:42,0.5245774649828673,0.04448137353962957,0.7384444582462311,0.02910199965221934
2,2,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.8766667032241818,0.7597777906060217,2019-11-18 13:06:22,0.9708070054650307,0.07658288602997533,0.5960000167787073,0.027847081723510837
2,2,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.951333364844322,0.9217777824401855,2019-11-18 13:20:03,0.3830515730381012,0.026624357412925792,0.8491111201047896,0.012493826525819087
2,2,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9692500004172327,0.9498333775997164,2019-11-18 13:26:05,0.2501004427298901,0.019549402357350323,0.9083333784341809,0.007913622000881637
2,2,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9685000014305111,0.9263333761692047,2019-11-18 13:26:23,0.24173373959958552,0.015914110105850598,0.9060000455379488,0.008389906324471409
2,2,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.985000005066395,0.9750000190734864,2019-11-18 13:26:23,0.13703295822400832,0.0298653848659661,0.9416666948795319,0.015631941842545037
2,2,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9810000044107436,0.9730000227689739,2019-11-18 13:26:29,0.140474809690495,0.027407762409628035,0.9430000305175782,0.012708527346103124
2,2,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9640000092983245,0.8362222307920455,2019-11-18 13:26:29,0.4949179761111737,0.05177459867635013,0.7644444569945337,0.030567350115095232
2,2,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9686666882038111,0.9406666702032089,2019-11-18 13:26:33,0.2974560118466614,0.02322563764713314,0.8886666733026505,0.009856565925713998
2,2,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.957666681110859,0.8482222312688831,2019-11-18 13:26:43,0.47291955359280113,0.04881015864719006,0.7671111240983007,0.030274314232707343
2,2,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9656666931509972,0.8968888950347899,2019-11-18 13:27:32,0.312242595180869,0.024871088031966228,0.8875555622577667,0.010281436777316815
2,2,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9655000019073485,0.9543333798646926,2019-11-18 13:27:32,0.22406100474298,0.018806644139204524,0.9196667081117632,0.007911987552966298
2,2,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.9116667060554028,0.8440000084042547,2019-11-18 13:06:22,0.5835135205090045,0.050845603504867255,0.772444457113743,0.023214115182655364
2,2,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9642500007152558,0.9293333798646927,2019-11-18 13:32:26,0.2642563604563475,0.02011884893305881,0.9048333775997164,0.00900671546842816
3,3,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.9726666846871375,0.8722222298383715,2019-11-18 13:32:45,0.5157316782325505,0.0588176685917115,0.7835555681586267,0.02558961062436571
3,3,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.9343333664536474,0.7884444567561151,2019-11-18 13:35:50,0.5739320599287747,0.05468606355279939,0.7608889022469518,0.023905467365536334
3,3,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.9030000036954878,0.6788333663344385,2019-11-18 13:35:50,1.034379283487797,0.060855960434351576,0.5878333640098572,0.023560181649215372
3,3,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.8980000084638597,0.8005000436306001,2019-11-18 13:35:50,0.8748420909047124,0.058722346737128416,0.6743333709239963,0.024962192170534317
3,3,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.806500012166798,0.6045000344514849,2019-11-18 13:36:17,1.0899371463060379,0.05186746930713313,0.5536666966974735,0.02200711834495039
3,3,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.9025000071525572,0.727000040411949,2019-11-18 13:36:23,0.8932475641369821,0.055624178124864886,0.6563333681225775,0.023353050860173363
3,3,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9233999785780909,0.8424000179767608,2019-11-18 13:36:28,0.6304974505305292,0.03864799590690614,0.7548000162839887,0.017005013283000404
3,3,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.8785999776422976,0.7844000184535982,2019-11-18 13:44:04,0.6578743089735507,0.04114597306284147,0.7408000150322916,0.019813344153351196
3,3,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9806666806340218,0.9426666700839997,2019-11-18 13:45:26,0.2706810666620732,0.03220891481788736,0.8964444506168364,0.014705004797409254
2,2,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.8530000390112398,0.7184444588422775,2019-11-18 13:06:22,1.0390874958038334,0.07046707171450074,0.5575555706024169,0.027470989655676854
3,3,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.9723333519697193,0.9235555601119992,2019-11-18 13:45:26,0.3143372362852097,0.031070114899062196,0.8720000076293949,0.016578179958568143
3,3,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.9380000025033958,0.7865000450611114,2019-11-18 13:45:32,0.72103501483798,0.04601120586436436,0.6823333707451821,0.022382236899117884
3,3,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.953750002682209,0.8986667144298551,2019-11-18 13:45:38,0.4682236638665199,0.027222199943785785,0.8278333771228791,0.011163150738559623
3,3,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.945749999880791,0.7861667084693909,2019-11-18 13:45:38,0.6892169228196142,0.04260426366189767,0.6958333688974381,0.020859465796919358
3,3,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.9522500017285348,0.85316671192646,2019-11-18 13:46:05,0.4769881395995616,0.027009818714921835,0.8286667114496234,0.011439977614643168
3,3,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9675999853014949,0.9301333582401278,2019-11-18 13:46:26,0.3796546189486979,0.022557176687166874,0.8589333540201185,0.00985675762378208
3,3,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9465999817848207,0.8909333544969558,2019-11-18 13:46:29,0.4225307691097258,0.02482856700674779,0.8505333530902867,0.010735249825903511
3,3,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9796666818857194,0.9475555586814881,2019-11-18 13:47:16,0.2314801569283009,0.026275165714369143,0.9055555611848833,0.013889504523198742
3,3,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9773333504796032,0.9342222261428832,2019-11-18 13:47:23,0.26881088145077237,0.027359498012629945,0.890666673183441,0.0146326334797923
