train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp,test.loss.mean,test.loss.confidence,test.acc.mean,test.acc.confidence
3,3,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.9527500021457675,0.8735000473260883,2019-11-06 17:02:53,0.5798836281895636,0.032841773760972706,0.7881667107343673,0.013993156940141846
3,3,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.9285000026226039,0.7138333734869958,2019-11-06 17:03:07,0.8751396539807319,0.06143614900203489,0.6455000352859496,0.02327943100517694
3,3,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.9197500091791153,0.8146667116880416,2019-11-06 17:04:03,0.6069455131888389,0.028723036777244953,0.7761667042970656,0.013060520428634573
3,3,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9599999833106996,0.9086666923761367,2019-11-06 17:08:04,0.448004809319973,0.026084424265500245,0.8401333528757093,0.010270215130042755
3,3,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9641999852657318,0.8542666852474213,2019-11-06 17:09:38,0.5163442139327522,0.030628611363446866,0.8266666841506957,0.011211182214019367
3,3,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9763333517313008,0.9188888937234881,2019-11-06 17:12:13,0.3076210013031961,0.03296240463163032,0.877555562853813,0.01698215269488967
3,3,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9656666919589045,0.8717777854204176,2019-11-06 17:12:54,0.32621929563581953,0.03533187175019463,0.8666666746139526,0.01793171850582836
3,3,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9482500016689301,0.7818333739042279,2019-11-06 17:13:53,0.7514489094913005,0.05219004566908995,0.6823333704471588,0.02212552594915119
2,2,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.8780000382661822,0.7317777928709982,2019-11-06 15:40:21,0.859535795450211,0.058538511988165655,0.6462222380936146,0.027180561891578504
3,3,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9575000017881391,0.9020000439882276,2019-11-06 17:13:56,0.5294525822997094,0.03393883563057479,0.8080000472068788,0.013177396377913628
3,3,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.9342500025033948,0.7383333724737168,2019-11-06 17:14:18,0.7985708802938463,0.04332601258688146,0.6573333713412283,0.02138480767448258
3,3,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.9040000119805333,0.8160000443458556,2019-11-06 17:15:16,0.6276148536801337,0.02718035621909575,0.7661667090654373,0.012896074493177197
3,3,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9641999843716625,0.9276000267267227,2019-11-06 17:23:02,0.36269765384495256,0.026589558340580167,0.8722666877508163,0.010132840643385632
3,3,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.9567999848723412,0.8649333512783053,2019-11-06 17:23:59,0.4820277860760689,0.0283152000979582,0.8410666853189466,0.009626610877601844
3,3,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9513333624601364,0.898666672706604,2019-11-06 17:29:14,0.3742393058538437,0.03463677174382743,0.8586666750907899,0.015183292832836495
3,3,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9720000201463701,0.9055555611848829,2019-11-06 17:30:38,0.31425258196890343,0.029756542967519155,0.8782222294807437,0.013668452046407636
