train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp
3,3,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.962333358824253,0.9404444479942324,2019-11-18 14:07:09
3,3,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9559999996423725,0.8086667090654371,2019-11-18 14:07:19
3,3,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9677500003576278,0.9263333773612975,2019-11-18 14:08:58
3,3,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9462500005960462,0.786166708469391,2019-11-18 14:09:06
3,3,20,20,5,15,200,100,True,False,True,200,0.001,0.0,0.9420000034570696,0.8971667093038559,2019-11-18 14:09:18
3,3,20,20,5,15,200,100,False,True,True,200,0.001,0.0,0.9693999862670899,0.9360000288486484,2019-11-18 14:10:43
2,2,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.9510000032186506,0.8451667094230655,2019-11-18 13:06:25
3,3,20,20,5,15,200,100,True,True,True,200,0.001,0.0,0.9623999840021131,0.9136000204086304,2019-11-18 14:13:59
4,4,1,1,5,15,200,100,False,False,False,200,0.001,0.0,0.9670000004768372,0.8005000460147857,2019-11-18 14:14:20
4,4,1,1,5,15,200,100,True,False,False,200,0.001,0.0,0.94900000423193,0.7750000435113907,2019-11-18 14:14:23
4,4,1,1,5,15,200,100,False,True,False,200,0.001,0.0,0.9143999817967413,0.6533333486318587,2019-11-18 14:16:10
4,4,1,1,5,15,200,100,False,False,True,200,0.001,0.0,0.9151999807357784,0.7392000177502632,2019-11-18 14:17:13
4,4,1,1,5,15,200,100,True,True,False,200,0.001,0.0,0.8411999779939653,0.5948000141978262,2019-11-18 14:17:16
4,4,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.9289999800920489,0.725866682231426,2019-11-18 14:23:28
4,4,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9571666935086248,0.7875555795431134,2019-11-18 14:24:45
4,4,1,1,5,15,200,100,True,True,True,200,0.001,0.0,0.931333369612694,0.7612222439050672,2019-11-18 14:25:40
4,4,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9884999987483026,0.9168333792686462,2019-11-18 14:27:08
2,2,5,5,5,15,200,100,False,False,False,200,0.001,0.0,0.9850000050663954,0.9696666902303691,2019-11-18 13:06:25
4,4,5,5,5,15,200,100,True,False,False,200,0.001,0.0,0.9752500003576278,0.8895000445842741,2019-11-18 14:27:20
4,4,5,5,5,15,200,100,False,True,False,200,0.001,0.0,0.9381999865174292,0.7708000177145002,2019-11-18 14:27:29
4,4,5,5,5,15,200,100,False,False,True,200,0.001,0.0,0.9555999827384947,0.8824000221490859,2019-11-18 14:27:32
4,4,5,5,5,15,200,100,True,True,False,200,0.001,0.0,0.9103999802470205,0.7224000173807146,2019-11-18 14:28:08
4,4,5,5,5,15,200,100,True,False,True,200,0.001,0.0,0.9653999847173693,0.8712000209093097,2019-11-18 14:29:57
4,4,5,5,5,15,200,100,False,True,True,200,0.001,0.0,0.9811666840314861,0.9023333561420444,2019-11-18 14:30:53
4,4,5,5,5,15,200,100,True,True,True,200,0.001,0.0,0.9666666913032529,0.8804444652795793,2019-11-18 14:33:47
4,4,10,10,5,15,200,100,False,False,False,200,0.001,0.0,0.9774999997019765,0.9283333730697635,2019-11-18 14:34:44
4,4,10,10,5,15,200,100,True,False,False,200,0.001,0.0,0.9565000012516969,0.9098333793878557,2019-11-18 14:36:06
4,4,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9359999880194664,0.75613334774971,2019-11-18 14:36:17
